Date,Time,Tank,Species,PAR
7/29/2023,9:00,MCAP AMB,Montipora,162.7
7/29/2023,9:15,MCAP AMB,Montipora,114.9
7/29/2023,9:30,MCAP AMB,Montipora,89.8
7/29/2023,9:45,MCAP AMB,Montipora,121.8
7/29/2023,10:00,MCAP AMB,Montipora,284
7/29/2023,10:15,MCAP AMB,Montipora,378.9
7/29/2023,10:30,MCAP AMB,Montipora,158.3
7/29/2023,10:45,MCAP AMB,Montipora,153
7/29/2023,11:00,MCAP AMB,Montipora,419.7
7/29/2023,11:15,MCAP AMB,Montipora,340.8
7/29/2023,11:30,MCAP AMB,Montipora,321.9
7/29/2023,11:45,MCAP AMB,Montipora,161.5
7/29/2023,12:00,MCAP AMB,Montipora,148.6
7/29/2023,12:15,MCAP AMB,Montipora,367.6
7/29/2023,12:30,MCAP AMB,Montipora,607.8
7/29/2023,12:45,MCAP AMB,Montipora,370.4
7/29/2023,13:00,MCAP AMB,Montipora,449.4
7/29/2023,13:15,MCAP AMB,Montipora,197.1
7/29/2023,13:30,MCAP AMB,Montipora,92
7/29/2023,13:45,MCAP AMB,Montipora,146.3
7/29/2023,14:00,MCAP AMB,Montipora,243.3
7/29/2023,14:15,MCAP AMB,Montipora,180.6
7/29/2023,14:30,MCAP AMB,Montipora,107.4
7/29/2023,14:45,MCAP AMB,Montipora,98
7/29/2023,15:00,MCAP AMB,Montipora,75.6
7/29/2023,15:15,MCAP AMB,Montipora,80.9
7/29/2023,15:30,MCAP AMB,Montipora,44.8
7/29/2023,15:45,MCAP AMB,Montipora,76
7/29/2023,16:00,MCAP AMB,Montipora,87.4
7/29/2023,16:15,MCAP AMB,Montipora,113.8
7/29/2023,16:30,MCAP AMB,Montipora,122.3
7/29/2023,16:45,MCAP AMB,Montipora,74.8
7/29/2023,17:00,MCAP AMB,Montipora,90.3
7/29/2023,17:15,MCAP AMB,Montipora,47.9
7/29/2023,17:30,MCAP AMB,Montipora,45.5
7/29/2023,17:45,MCAP AMB,Montipora,17.3
7/29/2023,18:00,MCAP AMB,Montipora,23.7
7/29/2023,18:15,MCAP AMB,Montipora,19.9
7/29/2023,18:30,MCAP AMB,Montipora,15.9
7/29/2023,18:45,MCAP AMB,Montipora,9.6
7/29/2023,19:00,MCAP AMB,Montipora,5.2
7/29/2023,19:15,MCAP AMB,Montipora,2.1
7/29/2023,19:30,MCAP AMB,Montipora,0.3
7/29/2023,19:45,MCAP AMB,Montipora,0
7/29/2023,20:00,MCAP AMB,Montipora,0
7/29/2023,20:15,MCAP AMB,Montipora,0
7/29/2023,20:30,MCAP AMB,Montipora,0
7/29/2023,20:45,MCAP AMB,Montipora,0
7/29/2023,21:00,MCAP AMB,Montipora,0
7/29/2023,21:15,MCAP AMB,Montipora,0
7/29/2023,21:30,MCAP AMB,Montipora,0
7/29/2023,21:45,MCAP AMB,Montipora,0
7/29/2023,22:00,MCAP AMB,Montipora,0
7/29/2023,22:15,MCAP AMB,Montipora,0
7/29/2023,22:30,MCAP AMB,Montipora,0
7/29/2023,22:45,MCAP AMB,Montipora,0
7/29/2023,23:00,MCAP AMB,Montipora,0
7/29/2023,23:15,MCAP AMB,Montipora,0
7/29/2023,23:30,MCAP AMB,Montipora,0
7/29/2023,23:45,MCAP AMB,Montipora,0
7/29/2023,0:00,MCAP AMB,Montipora,0
7/30/2023,0:15,MCAP AMB,Montipora,0
7/30/2023,0:30,MCAP AMB,Montipora,0
7/30/2023,0:45,MCAP AMB,Montipora,0
7/30/2023,1:00,MCAP AMB,Montipora,0
7/30/2023,1:15,MCAP AMB,Montipora,0
7/30/2023,1:30,MCAP AMB,Montipora,0
7/30/2023,1:45,MCAP AMB,Montipora,0
7/30/2023,2:00,MCAP AMB,Montipora,0
7/30/2023,2:15,MCAP AMB,Montipora,0
7/30/2023,2:30,MCAP AMB,Montipora,0
7/30/2023,2:45,MCAP AMB,Montipora,0
7/30/2023,3:00,MCAP AMB,Montipora,0
7/30/2023,3:15,MCAP AMB,Montipora,0
7/30/2023,3:30,MCAP AMB,Montipora,0
7/30/2023,3:45,MCAP AMB,Montipora,0
7/30/2023,4:00,MCAP AMB,Montipora,0
7/30/2023,4:15,MCAP AMB,Montipora,0
7/30/2023,4:30,MCAP AMB,Montipora,0
7/30/2023,4:45,MCAP AMB,Montipora,0
7/30/2023,5:00,MCAP AMB,Montipora,0
7/30/2023,5:15,MCAP AMB,Montipora,0
7/30/2023,5:30,MCAP AMB,Montipora,0
7/30/2023,5:45,MCAP AMB,Montipora,0
7/30/2023,6:00,MCAP AMB,Montipora,0.1
7/30/2023,6:15,MCAP AMB,Montipora,1.6
7/30/2023,6:30,MCAP AMB,Montipora,6.9
7/30/2023,6:45,MCAP AMB,Montipora,11.7
7/30/2023,7:00,MCAP AMB,Montipora,26.8
7/30/2023,7:15,MCAP AMB,Montipora,40.6
7/30/2023,7:30,MCAP AMB,Montipora,139.4
7/30/2023,7:45,MCAP AMB,Montipora,93.5
7/30/2023,8:00,MCAP AMB,Montipora,48.6
7/30/2023,8:15,MCAP AMB,Montipora,65.9
7/30/2023,8:30,MCAP AMB,Montipora,59.1
7/30/2023,8:45,MCAP AMB,Montipora,139.8
7/30/2023,9:00,MCAP AMB,Montipora,150.5
7/30/2023,9:15,MCAP AMB,Montipora,76.2
7/30/2023,9:30,MCAP AMB,Montipora,105.7
7/30/2023,9:45,MCAP AMB,Montipora,104.2
7/30/2023,10:00,MCAP AMB,Montipora,522.9
7/30/2023,10:15,MCAP AMB,Montipora,401.2
7/30/2023,10:30,MCAP AMB,Montipora,59.6
7/30/2023,10:45,MCAP AMB,Montipora,103.1
7/30/2023,11:00,MCAP AMB,Montipora,511.8
7/30/2023,11:15,MCAP AMB,Montipora,118.6
7/30/2023,11:30,MCAP AMB,Montipora,84.5
7/30/2023,11:45,MCAP AMB,Montipora,102
7/30/2023,12:00,MCAP AMB,Montipora,141.7
7/30/2023,12:15,MCAP AMB,Montipora,134.1
7/30/2023,12:30,MCAP AMB,Montipora,324.3
7/30/2023,12:45,MCAP AMB,Montipora,425
7/30/2023,13:00,MCAP AMB,Montipora,603.3
7/30/2023,13:15,MCAP AMB,Montipora,524
7/30/2023,13:30,MCAP AMB,Montipora,184.2
7/30/2023,13:45,MCAP AMB,Montipora,140.3
7/30/2023,14:00,MCAP AMB,Montipora,131.5
7/30/2023,14:15,MCAP AMB,Montipora,136.1
7/30/2023,14:30,MCAP AMB,Montipora,62.1
7/30/2023,14:45,MCAP AMB,Montipora,75.9
7/30/2023,15:00,MCAP AMB,Montipora,65.6
7/30/2023,15:15,MCAP AMB,Montipora,60.9
7/30/2023,15:30,MCAP AMB,Montipora,74.1
7/30/2023,15:45,MCAP AMB,Montipora,59.4
7/30/2023,16:00,MCAP AMB,Montipora,58.2
7/30/2023,16:15,MCAP AMB,Montipora,45.6
7/30/2023,16:30,MCAP AMB,Montipora,44.2
7/30/2023,16:45,MCAP AMB,Montipora,53.2
7/30/2023,17:00,MCAP AMB,Montipora,39.3
7/30/2023,17:15,MCAP AMB,Montipora,39.9
7/30/2023,17:30,MCAP AMB,Montipora,34.6
7/30/2023,17:45,MCAP AMB,Montipora,38.4
7/30/2023,18:00,MCAP AMB,Montipora,29.8
7/30/2023,18:15,MCAP AMB,Montipora,19.1
7/30/2023,18:30,MCAP AMB,Montipora,18.2
7/30/2023,18:45,MCAP AMB,Montipora,7.6
7/30/2023,19:00,MCAP AMB,Montipora,2.4
7/30/2023,19:15,MCAP AMB,Montipora,0.8
7/30/2023,19:30,MCAP AMB,Montipora,0.1
7/30/2023,19:45,MCAP AMB,Montipora,0
7/30/2023,20:00,MCAP AMB,Montipora,0
7/30/2023,20:15,MCAP AMB,Montipora,0
7/30/2023,20:30,MCAP AMB,Montipora,0
7/30/2023,20:45,MCAP AMB,Montipora,0
7/30/2023,21:00,MCAP AMB,Montipora,0
7/30/2023,21:15,MCAP AMB,Montipora,0
7/30/2023,21:30,MCAP AMB,Montipora,0
7/30/2023,21:45,MCAP AMB,Montipora,0
7/30/2023,22:00,MCAP AMB,Montipora,0
7/30/2023,22:15,MCAP AMB,Montipora,0
7/30/2023,22:30,MCAP AMB,Montipora,0
7/30/2023,22:45,MCAP AMB,Montipora,0
7/30/2023,23:00,MCAP AMB,Montipora,0
7/30/2023,23:15,MCAP AMB,Montipora,0
7/30/2023,23:30,MCAP AMB,Montipora,0
7/30/2023,23:45,MCAP AMB,Montipora,0
7/30/2023,0:00,MCAP AMB,Montipora,0
7/31/2023,0:15,MCAP AMB,Montipora,0
7/31/2023,0:30,MCAP AMB,Montipora,0
7/31/2023,0:45,MCAP AMB,Montipora,0
7/31/2023,1:00,MCAP AMB,Montipora,0
7/31/2023,1:15,MCAP AMB,Montipora,0
7/31/2023,1:30,MCAP AMB,Montipora,0
7/31/2023,1:45,MCAP AMB,Montipora,0
7/31/2023,2:00,MCAP AMB,Montipora,0
7/31/2023,2:15,MCAP AMB,Montipora,0
7/31/2023,2:30,MCAP AMB,Montipora,0
7/31/2023,2:45,MCAP AMB,Montipora,0
7/31/2023,3:00,MCAP AMB,Montipora,0
7/31/2023,3:15,MCAP AMB,Montipora,0
7/31/2023,3:30,MCAP AMB,Montipora,0
7/31/2023,3:45,MCAP AMB,Montipora,0
7/31/2023,4:00,MCAP AMB,Montipora,0
7/31/2023,4:15,MCAP AMB,Montipora,0
7/31/2023,4:30,MCAP AMB,Montipora,0
7/31/2023,4:45,MCAP AMB,Montipora,0
7/31/2023,5:00,MCAP AMB,Montipora,0
7/31/2023,5:15,MCAP AMB,Montipora,0
7/31/2023,5:30,MCAP AMB,Montipora,0
7/31/2023,5:45,MCAP AMB,Montipora,0
7/31/2023,6:00,MCAP AMB,Montipora,0.1
7/31/2023,6:15,MCAP AMB,Montipora,1.9
7/31/2023,6:30,MCAP AMB,Montipora,9
7/31/2023,6:45,MCAP AMB,Montipora,23
7/31/2023,7:00,MCAP AMB,Montipora,20.3
7/31/2023,7:15,MCAP AMB,Montipora,20.4
7/31/2023,7:30,MCAP AMB,Montipora,32.7
7/31/2023,7:45,MCAP AMB,Montipora,57.4
7/31/2023,8:00,MCAP AMB,Montipora,72.9
7/31/2023,8:15,MCAP AMB,Montipora,61.1
7/31/2023,8:30,MCAP AMB,Montipora,66.9
7/31/2023,8:45,MCAP AMB,Montipora,129
7/31/2023,9:00,MCAP AMB,Montipora,159.8
7/31/2023,9:15,MCAP AMB,Montipora,75.6
7/31/2023,9:30,MCAP AMB,Montipora,122.2
7/31/2023,9:45,MCAP AMB,Montipora,162.7
7/31/2023,10:00,MCAP AMB,Montipora,461
7/31/2023,10:15,MCAP AMB,Montipora,204.5
7/31/2023,10:30,MCAP AMB,Montipora,120.9
7/31/2023,10:45,MCAP AMB,Montipora,81.7
7/31/2023,11:00,MCAP AMB,Montipora,115.2
7/31/2023,11:15,MCAP AMB,Montipora,111.4
7/31/2023,11:30,MCAP AMB,Montipora,106.8
7/31/2023,11:45,MCAP AMB,Montipora,129.5
7/31/2023,12:00,MCAP AMB,Montipora,124.5
7/31/2023,12:15,MCAP AMB,Montipora,96
7/31/2023,12:30,MCAP AMB,Montipora,101.2
7/31/2023,12:45,MCAP AMB,Montipora,255.2
7/31/2023,13:00,MCAP AMB,Montipora,601.4
7/31/2023,13:15,MCAP AMB,Montipora,789.6
7/31/2023,13:30,MCAP AMB,Montipora,306.1
7/31/2023,13:45,MCAP AMB,Montipora,117.2
7/31/2023,14:00,MCAP AMB,Montipora,176.7
7/31/2023,14:15,MCAP AMB,Montipora,550.4
7/31/2023,14:30,MCAP AMB,Montipora,150.5
7/31/2023,14:45,MCAP AMB,Montipora,54.5
7/31/2023,15:00,MCAP AMB,Montipora,58.4
7/31/2023,15:15,MCAP AMB,Montipora,49.9
7/31/2023,15:30,MCAP AMB,Montipora,51.1
7/31/2023,15:45,MCAP AMB,Montipora,47.4
7/31/2023,16:00,MCAP AMB,Montipora,30
7/31/2023,16:15,MCAP AMB,Montipora,39
7/31/2023,16:30,MCAP AMB,Montipora,55.6
7/31/2023,16:45,MCAP AMB,Montipora,42.5
7/31/2023,17:00,MCAP AMB,Montipora,46.1
7/31/2023,17:15,MCAP AMB,Montipora,74.1
7/31/2023,17:30,MCAP AMB,Montipora,29.7
7/31/2023,17:45,MCAP AMB,Montipora,27.8
7/31/2023,18:00,MCAP AMB,Montipora,22.6
7/31/2023,18:15,MCAP AMB,Montipora,24.2
7/31/2023,18:30,MCAP AMB,Montipora,14.7
7/31/2023,18:45,MCAP AMB,Montipora,9.8
7/31/2023,19:00,MCAP AMB,Montipora,4.9
7/31/2023,19:15,MCAP AMB,Montipora,1.7
7/31/2023,19:30,MCAP AMB,Montipora,0.2
7/31/2023,19:45,MCAP AMB,Montipora,0
7/31/2023,20:00,MCAP AMB,Montipora,0
7/31/2023,20:15,MCAP AMB,Montipora,0
7/31/2023,20:30,MCAP AMB,Montipora,0
7/31/2023,20:45,MCAP AMB,Montipora,0
7/31/2023,21:00,MCAP AMB,Montipora,0
7/31/2023,21:15,MCAP AMB,Montipora,0
7/31/2023,21:30,MCAP AMB,Montipora,0
7/31/2023,21:45,MCAP AMB,Montipora,0
7/31/2023,22:00,MCAP AMB,Montipora,0
7/31/2023,22:15,MCAP AMB,Montipora,0
7/31/2023,22:30,MCAP AMB,Montipora,0
7/31/2023,22:45,MCAP AMB,Montipora,0
7/31/2023,23:00,MCAP AMB,Montipora,0
7/31/2023,23:15,MCAP AMB,Montipora,0
7/31/2023,23:30,MCAP AMB,Montipora,0
7/31/2023,23:45,MCAP AMB,Montipora,0
7/31/2023,0:00,MCAP AMB,Montipora,0
8/1/2023,0:15,MCAP AMB,Montipora,0
8/1/2023,0:30,MCAP AMB,Montipora,0
8/1/2023,0:45,MCAP AMB,Montipora,0
8/1/2023,1:00,MCAP AMB,Montipora,0
8/1/2023,1:15,MCAP AMB,Montipora,0
8/1/2023,1:30,MCAP AMB,Montipora,0
8/1/2023,1:45,MCAP AMB,Montipora,0
8/1/2023,2:00,MCAP AMB,Montipora,0
8/1/2023,2:15,MCAP AMB,Montipora,0
8/1/2023,2:30,MCAP AMB,Montipora,0
8/1/2023,2:45,MCAP AMB,Montipora,0
8/1/2023,3:00,MCAP AMB,Montipora,0
8/1/2023,3:15,MCAP AMB,Montipora,0
8/1/2023,3:30,MCAP AMB,Montipora,0
8/1/2023,3:45,MCAP AMB,Montipora,0
8/1/2023,4:00,MCAP AMB,Montipora,0
8/1/2023,4:15,MCAP AMB,Montipora,0
8/1/2023,4:30,MCAP AMB,Montipora,0
8/1/2023,4:45,MCAP AMB,Montipora,0
8/1/2023,5:00,MCAP AMB,Montipora,0
8/1/2023,5:15,MCAP AMB,Montipora,0
8/1/2023,5:30,MCAP AMB,Montipora,0
8/1/2023,5:45,MCAP AMB,Montipora,0
8/1/2023,6:00,MCAP AMB,Montipora,0
8/1/2023,6:15,MCAP AMB,Montipora,1
8/1/2023,6:30,MCAP AMB,Montipora,2.7
8/1/2023,6:45,MCAP AMB,Montipora,5.3
8/1/2023,7:00,MCAP AMB,Montipora,9.2
8/1/2023,7:15,MCAP AMB,Montipora,15.3
8/1/2023,7:30,MCAP AMB,Montipora,18.9
8/1/2023,7:45,MCAP AMB,Montipora,32.3
8/1/2023,8:00,MCAP AMB,Montipora,20.9
8/1/2023,8:15,MCAP AMB,Montipora,33.9
8/1/2023,8:30,MCAP AMB,Montipora,38.2
8/1/2023,8:45,MCAP AMB,Montipora,57.2
8/1/2023,9:00,MCAP AMB,Montipora,38.5
8/1/2023,9:15,MCAP AMB,Montipora,57.2
8/1/2023,9:30,MCAP AMB,Montipora,64.3
8/1/2023,9:45,MCAP AMB,Montipora,164.9
8/1/2023,10:00,MCAP AMB,Montipora,363.6
8/1/2023,10:15,MCAP AMB,Montipora,71.7
8/1/2023,10:30,MCAP AMB,Montipora,89.6
8/1/2023,10:45,MCAP AMB,Montipora,232.9
8/1/2023,11:00,MCAP AMB,Montipora,125.9
8/1/2023,11:15,MCAP AMB,Montipora,150.8
8/1/2023,11:30,MCAP AMB,Montipora,181
8/1/2023,11:45,MCAP AMB,Montipora,239.6
8/1/2023,12:00,MCAP AMB,Montipora,271.9
8/1/2023,12:15,MCAP AMB,Montipora,167
8/1/2023,12:30,MCAP AMB,Montipora,93.4
8/1/2023,12:45,MCAP AMB,Montipora,111.2
8/1/2023,13:00,MCAP AMB,Montipora,203.2
8/1/2023,13:15,MCAP AMB,Montipora,730.3
8/1/2023,13:30,MCAP AMB,Montipora,550.3
8/1/2023,13:45,MCAP AMB,Montipora,135.7
8/1/2023,14:00,MCAP AMB,Montipora,142.9
8/1/2023,14:15,MCAP AMB,Montipora,397.4
8/1/2023,14:30,MCAP AMB,Montipora,239.9
8/1/2023,14:45,MCAP AMB,Montipora,45.5
8/1/2023,15:00,MCAP AMB,Montipora,53.7
8/1/2023,15:15,MCAP AMB,Montipora,31.1
8/1/2023,15:30,MCAP AMB,Montipora,50
8/1/2023,15:45,MCAP AMB,Montipora,33.4
8/1/2023,16:00,MCAP AMB,Montipora,39.7
8/1/2023,16:15,MCAP AMB,Montipora,63.6
8/1/2023,16:30,MCAP AMB,Montipora,114.1
8/1/2023,16:45,MCAP AMB,Montipora,70.5
8/1/2023,17:00,MCAP AMB,Montipora,58.5
8/1/2023,17:15,MCAP AMB,Montipora,36.6
8/1/2023,17:30,MCAP AMB,Montipora,15
8/1/2023,17:45,MCAP AMB,Montipora,21.5
8/1/2023,18:00,MCAP AMB,Montipora,22.9
8/1/2023,18:15,MCAP AMB,Montipora,9.1
8/1/2023,18:30,MCAP AMB,Montipora,10.2
8/1/2023,18:45,MCAP AMB,Montipora,5.7
8/1/2023,19:00,MCAP AMB,Montipora,3
8/1/2023,19:15,MCAP AMB,Montipora,1
8/1/2023,19:30,MCAP AMB,Montipora,0.1
8/1/2023,19:45,MCAP AMB,Montipora,0
8/1/2023,20:00,MCAP AMB,Montipora,0
8/1/2023,20:15,MCAP AMB,Montipora,0
8/1/2023,20:30,MCAP AMB,Montipora,0
8/1/2023,20:45,MCAP AMB,Montipora,0
8/1/2023,21:00,MCAP AMB,Montipora,0
8/1/2023,21:15,MCAP AMB,Montipora,0
8/1/2023,21:30,MCAP AMB,Montipora,0
8/1/2023,21:45,MCAP AMB,Montipora,0
8/1/2023,22:00,MCAP AMB,Montipora,0
8/1/2023,22:15,MCAP AMB,Montipora,0
8/1/2023,22:30,MCAP AMB,Montipora,0
8/1/2023,22:45,MCAP AMB,Montipora,0
8/1/2023,23:00,MCAP AMB,Montipora,0
8/1/2023,23:15,MCAP AMB,Montipora,0
8/1/2023,23:30,MCAP AMB,Montipora,0
8/1/2023,23:45,MCAP AMB,Montipora,0
8/1/2023,0:00,MCAP AMB,Montipora,0
8/2/2023,0:15,MCAP AMB,Montipora,0
8/2/2023,0:30,MCAP AMB,Montipora,0
8/2/2023,0:45,MCAP AMB,Montipora,0
8/2/2023,1:00,MCAP AMB,Montipora,0
8/2/2023,1:15,MCAP AMB,Montipora,0
8/2/2023,1:30,MCAP AMB,Montipora,0
8/2/2023,1:45,MCAP AMB,Montipora,0
8/2/2023,2:00,MCAP AMB,Montipora,0
8/2/2023,2:15,MCAP AMB,Montipora,0
8/2/2023,2:30,MCAP AMB,Montipora,0
8/2/2023,2:45,MCAP AMB,Montipora,0
8/2/2023,3:00,MCAP AMB,Montipora,0
8/2/2023,3:15,MCAP AMB,Montipora,0
8/2/2023,3:30,MCAP AMB,Montipora,0
8/2/2023,3:45,MCAP AMB,Montipora,0
8/2/2023,4:00,MCAP AMB,Montipora,0
8/2/2023,4:15,MCAP AMB,Montipora,0
8/2/2023,4:30,MCAP AMB,Montipora,0
8/2/2023,4:45,MCAP AMB,Montipora,0
8/2/2023,5:00,MCAP AMB,Montipora,0
8/2/2023,5:15,MCAP AMB,Montipora,0
8/2/2023,5:30,MCAP AMB,Montipora,0
8/2/2023,5:45,MCAP AMB,Montipora,0
8/2/2023,6:00,MCAP AMB,Montipora,0
8/2/2023,6:15,MCAP AMB,Montipora,1.1
8/2/2023,6:30,MCAP AMB,Montipora,6.1
8/2/2023,6:45,MCAP AMB,Montipora,11.8
8/2/2023,7:00,MCAP AMB,Montipora,14.7
8/2/2023,7:15,MCAP AMB,Montipora,23.2
8/2/2023,7:30,MCAP AMB,Montipora,46.2
8/2/2023,7:45,MCAP AMB,Montipora,61.8
8/2/2023,8:00,MCAP AMB,Montipora,37.6
8/2/2023,8:15,MCAP AMB,Montipora,45.5
8/2/2023,8:30,MCAP AMB,Montipora,30.1
8/2/2023,8:45,MCAP AMB,Montipora,64.1
8/2/2023,9:00,MCAP AMB,Montipora,61.7
8/2/2023,9:15,MCAP AMB,Montipora,55.2
8/2/2023,9:30,MCAP AMB,Montipora,68.6
8/2/2023,9:45,MCAP AMB,Montipora,146.1
8/2/2023,10:00,MCAP AMB,Montipora,102.5
8/2/2023,10:15,MCAP AMB,Montipora,91.2
8/2/2023,10:30,MCAP AMB,Montipora,85.7
8/2/2023,10:45,MCAP AMB,Montipora,129.7
8/2/2023,11:00,MCAP AMB,Montipora,124.1
8/2/2023,11:15,MCAP AMB,Montipora,131.3
8/2/2023,11:30,MCAP AMB,Montipora,150.3
8/2/2023,11:45,MCAP AMB,Montipora,89.7
8/2/2023,12:00,MCAP AMB,Montipora,153.1
8/2/2023,12:15,MCAP AMB,Montipora,132.7
8/2/2023,12:30,MCAP AMB,Montipora,107.2
8/2/2023,12:45,MCAP AMB,Montipora,96.5
8/2/2023,13:00,MCAP AMB,Montipora,94.8
8/2/2023,13:15,MCAP AMB,Montipora,105.9
8/2/2023,13:30,MCAP AMB,Montipora,164.2
8/2/2023,13:45,MCAP AMB,Montipora,172.3
8/2/2023,14:00,MCAP AMB,Montipora,150.4
8/2/2023,14:15,MCAP AMB,Montipora,136.6
8/2/2023,14:30,MCAP AMB,Montipora,185.4
8/2/2023,14:45,MCAP AMB,Montipora,112.5
8/2/2023,15:00,MCAP AMB,Montipora,75.2
8/2/2023,15:15,MCAP AMB,Montipora,62.9
8/2/2023,15:30,MCAP AMB,Montipora,47.2
8/2/2023,15:45,MCAP AMB,Montipora,49.4
8/2/2023,16:00,MCAP AMB,Montipora,56.2
8/2/2023,16:15,MCAP AMB,Montipora,60.5
8/2/2023,16:30,MCAP AMB,Montipora,63.3
8/2/2023,16:45,MCAP AMB,Montipora,98.9
8/2/2023,17:00,MCAP AMB,Montipora,194.7
8/2/2023,17:15,MCAP AMB,Montipora,57.6
8/2/2023,17:30,MCAP AMB,Montipora,27.6
8/2/2023,17:45,MCAP AMB,Montipora,38
8/2/2023,18:00,MCAP AMB,Montipora,39.9
8/2/2023,18:15,MCAP AMB,Montipora,15.4
8/2/2023,18:30,MCAP AMB,Montipora,10.5
8/2/2023,18:45,MCAP AMB,Montipora,6.5
8/2/2023,19:00,MCAP AMB,Montipora,3.5
8/2/2023,19:15,MCAP AMB,Montipora,1.4
8/2/2023,19:30,MCAP AMB,Montipora,0.1
8/2/2023,19:45,MCAP AMB,Montipora,0
8/2/2023,20:00,MCAP AMB,Montipora,0
8/2/2023,20:15,MCAP AMB,Montipora,0
8/2/2023,20:30,MCAP AMB,Montipora,0
8/2/2023,20:45,MCAP AMB,Montipora,0
8/2/2023,21:00,MCAP AMB,Montipora,0
8/2/2023,21:15,MCAP AMB,Montipora,0
8/2/2023,21:30,MCAP AMB,Montipora,0
8/2/2023,21:45,MCAP AMB,Montipora,0
8/2/2023,22:00,MCAP AMB,Montipora,0
8/2/2023,22:15,MCAP AMB,Montipora,0
8/2/2023,22:30,MCAP AMB,Montipora,0
8/2/2023,22:45,MCAP AMB,Montipora,0
8/2/2023,23:00,MCAP AMB,Montipora,0
8/2/2023,23:15,MCAP AMB,Montipora,0
8/2/2023,23:30,MCAP AMB,Montipora,0
8/2/2023,23:45,MCAP AMB,Montipora,0
8/2/2023,0:00,MCAP AMB,Montipora,0
8/3/2023,0:15,MCAP AMB,Montipora,0
8/3/2023,0:30,MCAP AMB,Montipora,0
8/3/2023,0:45,MCAP AMB,Montipora,0
8/3/2023,1:00,MCAP AMB,Montipora,0
8/3/2023,1:15,MCAP AMB,Montipora,0
8/3/2023,1:30,MCAP AMB,Montipora,0
8/3/2023,1:45,MCAP AMB,Montipora,0
8/3/2023,2:00,MCAP AMB,Montipora,0
8/3/2023,2:15,MCAP AMB,Montipora,0
8/3/2023,2:30,MCAP AMB,Montipora,0
8/3/2023,2:45,MCAP AMB,Montipora,0
8/3/2023,3:00,MCAP AMB,Montipora,0
8/3/2023,3:15,MCAP AMB,Montipora,0
8/3/2023,3:30,MCAP AMB,Montipora,0
8/3/2023,3:45,MCAP AMB,Montipora,0
8/3/2023,4:00,MCAP AMB,Montipora,0
8/3/2023,4:15,MCAP AMB,Montipora,0
8/3/2023,4:30,MCAP AMB,Montipora,0
8/3/2023,4:45,MCAP AMB,Montipora,0
8/3/2023,5:00,MCAP AMB,Montipora,0
8/3/2023,5:15,MCAP AMB,Montipora,0
8/3/2023,5:30,MCAP AMB,Montipora,0
8/3/2023,5:45,MCAP AMB,Montipora,0
8/3/2023,6:00,MCAP AMB,Montipora,0
8/3/2023,6:15,MCAP AMB,Montipora,1.2
8/3/2023,6:30,MCAP AMB,Montipora,4.9
8/3/2023,6:45,MCAP AMB,Montipora,10
8/3/2023,7:00,MCAP AMB,Montipora,13.9
8/3/2023,7:15,MCAP AMB,Montipora,34.1
8/3/2023,7:30,MCAP AMB,Montipora,73.8
8/3/2023,7:45,MCAP AMB,Montipora,103.6
8/3/2023,8:00,MCAP AMB,Montipora,49.9
8/3/2023,8:15,MCAP AMB,Montipora,57
8/3/2023,8:30,MCAP AMB,Montipora,48.5
8/3/2023,8:45,MCAP AMB,Montipora,62.3
8/3/2023,9:00,MCAP AMB,Montipora,55
8/3/2023,9:15,MCAP AMB,Montipora,62.4
8/3/2023,9:30,MCAP AMB,Montipora,70.6
8/3/2023,9:45,MCAP AMB,Montipora,198.3
8/3/2023,10:00,MCAP AMB,Montipora,97.8
8/3/2023,10:15,MCAP AMB,Montipora,97
8/3/2023,10:30,MCAP AMB,Montipora,80.3
8/3/2023,10:45,MCAP AMB,Montipora,88
8/3/2023,11:00,MCAP AMB,Montipora,143.7
8/3/2023,11:15,MCAP AMB,Montipora,106.6
8/3/2023,11:30,MCAP AMB,Montipora,118.9
8/3/2023,11:45,MCAP AMB,Montipora,93.4
8/3/2023,12:00,MCAP AMB,Montipora,107.4
8/3/2023,12:15,MCAP AMB,Montipora,124.4
8/3/2023,12:30,MCAP AMB,Montipora,99.5
8/3/2023,12:45,MCAP AMB,Montipora,64.9
8/3/2023,13:00,MCAP AMB,Montipora,89.4
8/3/2023,13:15,MCAP AMB,Montipora,106.5
8/3/2023,13:30,MCAP AMB,Montipora,255.7
8/3/2023,13:45,MCAP AMB,Montipora,79.5
8/3/2023,14:00,MCAP AMB,Montipora,82
8/3/2023,14:15,MCAP AMB,Montipora,91.3
8/3/2023,14:30,MCAP AMB,Montipora,232.4
8/3/2023,14:45,MCAP AMB,Montipora,75
8/3/2023,15:00,MCAP AMB,Montipora,79.4
8/3/2023,15:15,MCAP AMB,Montipora,71.5
8/3/2023,15:30,MCAP AMB,Montipora,80.4
8/3/2023,15:45,MCAP AMB,Montipora,81.7
8/3/2023,16:00,MCAP AMB,Montipora,80.8
8/3/2023,16:15,MCAP AMB,Montipora,60.9
8/3/2023,16:30,MCAP AMB,Montipora,76.5
8/3/2023,16:45,MCAP AMB,Montipora,60.6
8/3/2023,17:00,MCAP AMB,Montipora,198.2
8/3/2023,17:15,MCAP AMB,Montipora,36.2
8/3/2023,17:30,MCAP AMB,Montipora,21.6
8/3/2023,17:45,MCAP AMB,Montipora,37.5
